RegionID,SizeRank,RegionName,RegionType,StateName,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31
395053,48,"Salt Lake City, UT",msa,UT,1035.3477591445776,1043.9921669908927,1048.2877052234664,1056.8038778306047,1059.7729062045437,1064.9632212838028,1065.1481291306934,1066.3181826146135,1066.5234313756862,1070.6934916471064,1075.635362882996,1081.9727844984504,1089.6801167090066,1096.7950465448146,1103.782193347349,1106.9901285556325,1107.182677616354,1115.020523661402,1116.725673715151,1121.4919939998467,1119.2810052204063,1118.5592939576497,1118.6735050074144,1124.450889861201,1136.480266582683,1149.3152112644395,1161.9657342774165,1172.2838821345847,1176.4876969364595,1180.8122803421256,1187.0409435795882,1195.7331567291742,1187.790758892035,1173.8050306616897,1170.3612706027388,1185.2264534279568,1206.7824188635107,1219.1029362317133,1229.2405278136162,1232.5635924607889,1243.28837147185,1245.9600247043645,1254.3937457156494,1255.1552115887666,1251.7342262570094,1252.295746256612,1251.9883482591274,1261.196929467507,1268.4232989285558,1281.5091291895462,1290.877213322549,1297.9361452558508,1303.6403937820912,1309.6496778378855,1314.2437759601876,1312.3645196242637,1309.6884668617113,1302.601190285876,1307.3128079457401,1309.9642718028415,1321.7836213267462,1313.8798298399922,1308.2799182168947,1305.0746104446018,1317.8985628831458,1327.2987450414787,1335.9818489134334,1339.0659013133443,1341.5681059639223,1339.2979108130858,1345.2264120558737,1356.3196820298454,1374.9517113525035,1397.2626118520814,1434.237757030592,1468.981570717919,1502.0484442260806,1523.3013802815722,1539.9609703156614,1563.2334004841712,1584.0472528705504,1606.341295284651,1614.2306554266486,1626.1789578610872,1645.8553730693516,1668.7291380678769,1693.3437960738734,1710.3449267203741,1721.274651995377,1726.061984430866,1727.770796563328,1729.8934708718004,1727.9751505380916,1723.5965567375747,1706.8667266842365,1700.3079654497687,1694.0464255533316
394669,49,"Hartford, CT",msa,CT,1177.166750402323,1189.160967846367,1192.115462336606,1198.2939707626617,1197.5411488375937,1198.0590107696746,1199.09965517505,1197.296862978271,1201.3371302905423,1201.433481603738,1204.401876686852,1205.5681119426672,1205.4496630454162,1206.361618783452,1208.3355648073605,1213.2863535654174,1217.293462200821,1216.1088015907292,1213.802185559013,1209.1596693053643,1211.6134192479956,1213.3866702318332,1216.8378550483312,1218.069939934781,1223.2195417492653,1232.8699568106226,1240.107269577453,1242.0731667026412,1243.926275864812,1243.1385183012417,1243.282414702912,1239.1137952207648,1237.9097039070182,1236.5257501589515,1239.9707133721688,1244.4014152727943,1251.5768399900842,1257.8089104055878,1262.5483411695513,1267.0803184346214,1271.2700218501152,1272.0138805809486,1270.9694311587857,1265.6006204469656,1270.8432808181642,1274.8000925225215,1279.4917312110852,1277.3258552797458,1280.7843123126354,1287.733911144242,1294.1881728701912,1299.4694995371551,1303.7807869321755,1310.2107856640419,1306.8674654578026,1300.6554726115962,1291.2253015998413,1296.5029535992505,1300.9771366408977,1308.740661736001,1313.0493254388286,1319.47586280834,1323.690930761307,1326.5519024068606,1331.4341828460686,1338.1996925971875,1349.9418587291136,1358.3218625209743,1365.4068107414384,1366.6881116888455,1375.5682150071539,1377.4068331439462,1390.3101995469406,1399.1753821147531,1422.5367285496097,1439.9444570184257,1462.6550449530932,1475.6093925668501,1495.0678899274633,1501.0663788642455,1519.7593840692846,1522.7352690289974,1520.0666678256168,1523.0355283370131,1536.7150947197879,1565.7567911945098,1585.217166716777,1597.936286105812,1609.8084421347435,1615.6972815000352,1624.6816803027202,1635.1031533199325,1629.7471660018496,1625.8676503590923,1619.3814654201447,1640.035525272104,1655.9940242370797
394425,50,"Buffalo, NY",msa,NY,811.8924030946653,824.3123431128101,840.1318894221882,844.8996810854273,846.4970224197884,843.9801636768752,842.7799348262979,847.7547790240103,841.763562591579,839.3067315383505,839.3608831550014,839.4348874905563,844.3917079207562,851.531169608138,861.3154617109011,864.0050479387698,861.0196722890358,862.6180872052814,865.7686561883793,869.9497118981435,864.8526301112129,863.112393025784,860.1088047482707,873.1712775581318,880.3447970552342,888.2482148986272,886.101805089204,889.9723964917234,892.5710775258678,897.777207537628,893.6471597257037,893.8787126159352,893.1317721452666,899.147205154593,900.1333424431881,905.9187551870347,909.6973351362136,916.9231409698153,923.3128349884747,931.0760016052526,936.6377945903515,933.697317488489,927.617896282598,926.3137427176775,930.3112273064543,932.1076363327031,936.317782107868,938.2444272966106,950.097347027386,954.0785315400977,959.6627295780153,960.4022991284774,961.7090263759954,959.6578687670366,958.3806608919056,961.8759606504469,964.3551577143984,964.7488438967295,964.9756376253177,975.2900969978913,987.9419055346128,990.4918743730801,989.802118318857,992.4171542250776,1001.3918142615527,1011.3286479965027,1013.350194976331,1018.7639689386044,1022.4228970521109,1026.524712093555,1033.7323507656608,1041.4239643658984,1046.8280224777434,1056.922869129035,1065.8392387519884,1082.1069757273856,1093.8803790548582,1104.0763676546815,1117.8086931829482,1124.7082401671232,1124.7702540314303,1131.9552449213654,1130.8785226964446,1149.6720658615964,1154.0128567301324,1169.9898703821334,1177.5273038241871,1190.7436947867484,1206.382061359983,1214.0226856217137,1218.141232634542,1216.0197633330715,1222.0040060507304,1221.785832208206,1231.898749098825,1230.8320381488559,1236.8622527472526
394388,51,"Birmingham, AL",msa,AL,956.4592977883027,962.1012272774619,961.3569082441793,964.8194587408472,967.471218895581,969.9852599869802,971.8569831285988,970.7418194832759,972.3361984983526,970.7673817586293,970.5269041854314,976.269721909031,978.7415910733876,985.9199945895381,982.2977468881231,985.6158655172225,985.3709978130204,985.7938046315484,984.99121860939,983.8846825848765,981.5388918690805,983.0787688655176,984.9306136748522,990.1931713393677,997.1556855763822,1001.6446911827919,1007.1119676280927,1005.6293146533485,1010.8929307614163,1011.384837974518,1017.4088566043449,1011.5742235426401,1012.6119139580492,1010.3270818351016,1014.5080947649769,1013.8028777309239,1018.9278926402108,1025.8782778010689,1039.2792803064947,1043.4435829447295,1045.9449991488275,1046.0535392696434,1048.1990558614057,1054.0545702370264,1054.9848166977215,1059.3751940897223,1059.9976671859,1066.0703767832683,1068.1591451939614,1069.6494713519203,1073.7064756324166,1078.6761014593592,1084.6091416992729,1086.6078599666544,1091.3477887803474,1091.7073647783493,1091.1883935416931,1084.5298786894537,1084.3069381827002,1085.3297819651098,1102.5826114837948,1109.0954889243121,1112.964164262531,1103.6283925159319,1109.7945395922945,1120.0698706098435,1131.7579153449924,1136.5938690751275,1141.8599515924682,1146.3515043989655,1155.940717362366,1158.0863208070984,1161.6222288056633,1163.4718100522455,1176.9106860921938,1191.7301312375032,1211.9338652232482,1226.1606345063904,1238.9436977914525,1244.044494106288,1253.1555955851568,1267.8385492588093,1278.7303531770906,1282.8477268624622,1283.5118503438005,1291.0313276373172,1304.9993999077697,1318.6610944285237,1331.3517124054301,1335.544252358561,1340.6622516276811,1339.0965101658935,1345.270940513785,1341.566608228123,1341.5020529447052,1343.9316946690685,1353.9214326147821
395031,52,"Rochester, NY",msa,NY,963.2367761719082,970.5445041818962,975.264059648842,978.1158016482852,987.8561731024921,985.968110926493,987.1612899746408,984.2835723388437,984.9923889923314,986.7938127079562,991.385126951417,990.2142641627962,992.6155786043821,990.6420225471072,1001.0166991694194,1008.4312975546791,1011.7466929043005,1010.2143447229109,1008.6225111229629,1010.3978720540365,1006.5106966691703,1002.8715921154353,1006.9399074651562,1020.0280136488308,1025.6933906495271,1028.2104716471063,1031.567140625313,1036.6866264187383,1041.6189911968831,1042.951382217013,1045.1752600339935,1040.6586386383071,1035.568915021049,1032.26591425898,1042.8695468462993,1055.4186872200148,1065.9341689009193,1067.4205899997291,1069.9916749564316,1072.0396906263397,1075.4139167413718,1079.4160908374606,1079.1574688878363,1078.1340453256241,1070.8300818852385,1068.9699731086937,1070.9142660776456,1078.711646730968,1086.521903748455,1097.49024602557,1105.3327952413072,1114.215036836934,1117.2639096645903,1111.6406418813986,1104.45907406711,1101.5289786111657,1103.697717173151,1104.1379174774115,1103.536893549872,1108.7112806144937,1121.5228231373562,1129.4042119549629,1130.7359460101823,1131.4396728040363,1135.1388057872175,1145.2165798727465,1146.4296490977972,1147.9519288255462,1152.080536366211,1168.6567639620096,1181.4068548057037,1197.2658003362121,1207.307904070258,1228.2006292542767,1248.0678018413034,1265.6421448342844,1276.4079807399878,1286.471084702534,1292.5424443942447,1293.0898026737298,1290.4259534213209,1289.634953007496,1284.7505178014578,1296.0905932099083,1320.5719569123944,1354.1259336015328,1379.9758677787265,1406.4148080949633,1421.8316874775985,1432.9824128522732,1422.6774672675758,1413.0124125749041,1398.999087958654,1395.7829731065976,1407.2258107529372,1406.9444662840542,1413.2959770114942
394640,53,"Grand Rapids, MI",msa,MI,862.4371625142588,879.5998884477694,894.3309021864291,913.7077503518062,920.887668256581,926.0157255300918,925.9674306502855,923.6884450782188,925.5059682708322,924.2444116278843,930.3338387344252,931.3200940695392,944.0346967810606,957.7691367430551,979.9107489098537,993.8712765959249,1003.7568126977908,1000.8395758907421,999.0708803925176,992.6297867457391,995.8280058662418,997.2360666431615,999.0810020183419,1008.7357234968945,1016.2214759713369,1032.0276275473186,1043.5953127209318,1061.1349568346295,1070.877558004921,1069.9247298793039,1063.9029754290964,1058.8325612019562,1057.8209726353205,1051.3117381893987,1050.1775934330615,1051.3310646325301,1069.480220598995,1088.1051746319708,1104.4363483115874,1113.1729660879216,1115.576918458397,1118.1813466339795,1114.979537376755,1114.113460085739,1111.2080601051318,1114.1103646964366,1118.7820189338963,1124.6416579842462,1129.3310522876186,1136.6761322879922,1148.3255058506386,1159.6335552460866,1168.6028761634307,1167.330750974978,1166.3731437249578,1163.6909370434412,1169.7067362723703,1168.1364802620385,1168.3684974605196,1170.1488594288696,1180.4909621491993,1187.6163373729023,1193.0684307215865,1202.0263389473405,1212.5583082874473,1218.9696453218587,1218.2372339874078,1224.6793239520227,1231.4332178572818,1239.1185178992707,1232.2138412661093,1233.754198566748,1246.4863725119496,1268.8328127196146,1291.0019266797485,1311.4705324062725,1346.5797482494079,1371.7138306303154,1383.195209032997,1356.3747021968697,1353.6312331868783,1359.1471337566659,1382.818520766838,1393.606327685956,1399.5638837926633,1423.724638318684,1458.846125590943,1488.5174775378864,1508.0607395081468,1513.4459740461318,1525.4514807951996,1522.1353102065207,1522.1081292078256,1503.8914830596582,1509.4371785680878,1500.2509178185433,1515.6211407639978
395167,54,"Tucson, AZ",msa,AZ,898.1269747150188,902.7149489480548,905.606645498758,909.4234354470398,913.0452216795504,912.5594287079331,912.77074708913,912.3140542950455,910.8228260194578,912.8977011222777,914.5672431015792,922.9778177194669,926.8896981494014,931.1216250866921,936.7404879763303,936.9945230376675,938.1195397232535,937.3202372578571,939.3289972588148,940.0189900126466,939.2564900010217,944.4455883894476,948.9993219970755,959.0255151966347,966.9232549110521,975.4943139270082,982.9499440235232,986.0550328453508,989.0524125162523,989.060964531588,992.1443269357652,994.9078975222023,997.1142703377064,996.7835367226515,999.5540843271195,1006.5388105633415,1014.5943301657167,1025.6983240621444,1031.0030151968429,1041.9057971070556,1047.691397665883,1053.7720564349424,1056.1991014215287,1055.3972986211088,1060.1102229674666,1066.0576072364263,1074.1670177251074,1081.3231379629574,1088.7178140493234,1096.1767608643452,1104.2694161690963,1112.2812204503987,1118.5148385905168,1125.2650447220124,1126.4081860989186,1130.896344262652,1132.752626918545,1139.413217612437,1146.663547006147,1154.0032710788748,1157.3942230507853,1156.3477439748917,1155.6225571903822,1159.899156728611,1170.5266539920076,1186.7239150880343,1203.475403697784,1220.8053882098188,1227.3283673448,1233.1747684615395,1235.820185312727,1251.9473866936025,1268.278137488744,1295.5531258053309,1317.682265483398,1345.373044124195,1367.1848482471912,1398.129223580472,1424.9424857524996,1453.423535560877,1467.2219102242088,1481.9729149098061,1484.158859288119,1500.4268573117806,1514.193677959799,1531.8011242936068,1535.466708703635,1552.5411414495447,1570.3854260521139,1585.6488870126295,1588.6247641909752,1585.4449303966705,1580.9168540942521,1577.4360664688381,1574.822915104385,1581.7242467752956,1582.2012924405842
753924,55,"Urban Honolulu, HI",msa,HI,2078.272427514121,2083.5127171371955,2093.0723892295496,2104.5275067105695,2111.0757625744927,2120.5458932266492,2121.7575940676293,2125.6895758051696,2123.135981006601,2127.898934537758,2136.506272179513,2140.3294696090547,2141.337642477773,2138.1909422375634,2139.944705109935,2142.4359778672642,2149.6150223449517,2155.2063780460576,2154.2856135307793,2144.0812407711423,2140.427532393239,2132.1709796246882,2136.1240075840783,2143.0068568510123,2161.2649993049363,2182.2170801847014,2188.9004928394197,2187.6850340604533,2181.03976629455,2183.4614837920117,2186.8362358772474,2188.8011112415893,2187.998465224433,2191.141465770805,2194.300839632,2199.0033115379238,2201.9454201420203,2206.80992332902,2208.4934457985046,2219.975718382039,2221.023057631773,2226.328231890373,2222.3810818572497,2224.43049738905,2223.8881420507278,2225.7328164029836,2229.597623980486,2237.5984299120623,2254.317503428137,2266.7952134638645,2269.1978572724784,2258.647954520803,2261.4031536072794,2265.4713828135195,2272.546686505046,2273.342368044982,2275.5877237566638,2276.598389305329,2274.421955687574,2285.495148016175,2289.326409165363,2282.6404739731192,2264.8384722717033,2251.101241280531,2255.120173679524,2258.8606931589825,2268.1867952692483,2258.0620503188084,2264.97126384623,2277.209316845531,2298.24161429247,2322.4379806938123,2341.0570983924013,2372.934901024004,2394.7086116612118,2403.659962711033,2437.532430658241,2454.0453579790096,2502.9284672006684,2506.9559330734396,2518.0313516708775,2520.8636903307006,2512.4224820746576,2556.9039140873792,2567.4601797371465,2599.191932079609,2589.383422005195,2597.5485742518476,2624.249452513323,2623.241660333951,2632.5416406393642,2618.063839104816,2623.9691695945844,2623.681387029822,2637.1225328232467,2641.27083608655,2671.987750858359
395169,56,"Tulsa, OK",msa,OK,908.5842114928224,917.6501121558061,921.5966218252257,922.8436244153164,924.6701754469968,936.6447294191678,937.8124614884351,934.9852437315072,923.4087418270427,920.875418113473,921.1806547917006,920.7812849256428,924.7430410959367,927.0392441825662,933.7742165603003,934.9695815910873,939.9514246179413,937.9816102780283,937.3629400400367,938.7820065501518,935.9203921522411,938.2203011291347,928.783615488435,929.7722030870281,930.0619457636899,937.2951001151317,941.921898676288,946.3378950284407,950.793011881116,950.191539285718,947.0414302095978,942.8168834644508,945.564180688518,944.595440778103,946.7484926096786,946.8559384101823,950.9331104162908,951.013370327879,954.0597462840087,958.1874683966604,963.6774828317326,964.7825015735934,965.9918518945548,966.7379618039263,964.9856848858004,964.4404827146082,964.6007577201177,968.8401287331698,970.8245266389957,974.3296051791474,977.816088466522,984.294276492128,990.3462222030113,992.2571989182845,992.9903166619918,993.0008475376577,998.0604726742332,1000.2607338228576,1004.3071675909873,1007.0360464647096,1009.9552101884223,1010.4196379966725,1012.5880282776449,1017.9472921632629,1026.8644581488013,1035.5475994133976,1039.5184674925251,1042.3124254351474,1046.5831054795601,1049.2767456182996,1056.7218744501126,1064.5199458252662,1081.8112976081588,1099.3152089414064,1116.938759979466,1129.7261064843385,1150.9254361957499,1170.2371923844164,1188.1446372093953,1192.411790643234,1200.2633231831724,1212.984790675369,1223.3667807010142,1234.8502773706375,1252.4079841287823,1273.6526510451954,1287.5812551847519,1294.1099908635656,1296.5860617290168,1300.711293803636,1288.9300049633114,1281.1066122948514,1271.4238467056025,1277.4849917345184,1289.8763786367376,1295.5065460969543,1302.4069720819718
394619,57,"Fresno, CA",msa,CA,1089.9216039668286,1095.648249431082,1099.010808409102,1108.389482660604,1106.7887201801389,1103.156594883454,1100.177271859331,1105.800420139172,1113.4530657510888,1118.9084712733766,1122.6558038246703,1124.1822431625283,1130.575758750264,1135.2464728898356,1142.5904891345708,1147.3428612361004,1152.2832383332811,1156.8465100881126,1160.2604719974815,1155.0054338956484,1158.5370390125877,1159.6208476217882,1170.0169369700639,1172.2739366752103,1179.8582855122431,1189.0530994904093,1204.0884255117655,1215.3200046127881,1223.2398100308935,1224.5352986486441,1228.4045089346255,1232.97797728366,1234.218902058238,1238.205763422251,1236.147788857859,1243.3710801530615,1248.0051444014994,1258.8714204259413,1269.754177582785,1273.3075256694326,1282.9100162009522,1285.1944272372652,1293.7722793058288,1303.1228570466226,1306.423237841668,1314.6210369038474,1311.652653855082,1325.8735228745566,1331.1150363874208,1344.573609139749,1346.5208186585267,1355.6904825616496,1364.336387722109,1375.3466119240281,1382.4226377001469,1384.6667301537261,1390.8557251454527,1399.092573933655,1412.3459872987944,1421.6208867351477,1420.6920250364321,1404.3742136045603,1396.4150815877595,1402.3381673574495,1416.099531594352,1431.0273776558151,1445.4799936155468,1466.5532027506918,1482.4440238816535,1498.5215652904315,1517.495982748174,1534.9911510034506,1556.2294260235553,1592.264265899855,1632.8011474253742,1677.9004080193358,1717.9967059318838,1761.251231997845,1780.9683187423898,1774.2357474709481,1771.688934032587,1770.3625241890657,1784.7694193720943,1787.316500335042,1799.6693166607645,1811.802132647388,1831.5917584695796,1845.358074853124,1841.0421111848348,1840.3229937629735,1842.336775222966,1868.1306623779453,1881.8823452978336,1891.0236958579576,1901.1813403403428,1906.741493327185,1909.6188664572383
395238,58,"Worcester, MA",msa,MA,1112.3673873444911,1110.2082429612099,1117.2895563605769,1125.7778272501057,1131.3794704287645,1133.8973044700672,1130.9615927643094,1130.5073337575345,1133.4398810063954,1143.6702596785678,1149.2450820084057,1153.5512616739345,1152.4643007437585,1158.1510056732625,1169.026502812545,1181.1775757866794,1191.425092617614,1192.929430788482,1192.2204776270253,1193.8314061943152,1193.36391722726,1195.5574297973658,1196.248999739824,1202.4745186048383,1210.1832809289238,1223.809003362102,1237.995958537665,1248.7633575260077,1247.8825496325444,1246.3604469137133,1244.7364446804243,1248.5424433764877,1249.7078756810304,1254.3193975536688,1262.9756142952401,1271.6853074767114,1283.393689863926,1287.0643684164158,1296.4386248721405,1301.9814943408971,1314.2311137821393,1321.937470846777,1325.9740044830621,1321.241469915974,1321.398096153822,1323.0128218780378,1329.9474573641185,1345.2948420843254,1354.8382515854053,1371.0164718595,1371.4787969056408,1375.3591198781291,1380.5851429309723,1383.3152764920162,1394.8123914149292,1395.308419422862,1404.1092186086432,1407.2351990305217,1417.366622361098,1425.8945119783978,1436.7321661410026,1437.1692092063347,1432.8825502388188,1436.1838500746028,1442.117440835251,1457.9697045863493,1457.593365394074,1460.1549410865439,1463.9735903969474,1473.9393173289334,1480.345844187322,1483.8738592265274,1489.4712416268785,1512.0451484567006,1539.332752967846,1565.7106957287367,1588.9603683794712,1606.5974334359057,1621.156181564959,1626.8044780477703,1637.9082039644156,1646.8504170987503,1657.3357354056684,1675.2902597940981,1701.1595675550684,1736.4946844383041,1763.9471886684134,1793.8049242951897,1817.5626218958473,1826.8042929012124,1820.6572355681683,1799.5582269348745,1797.918125027351,1806.4821029171173,1823.5156821385744,1837.3289189442685,1853.7054367201426
394938,59,"Omaha, NE",msa,NE,859.7565606592531,864.6784132374153,863.5195225286247,863.1523437205655,865.6747434075135,870.8771379093691,868.6432616509152,864.2285833335526,862.6678258040508,865.469569253428,869.2951227738458,872.7903700096275,876.7562909819165,881.976980041355,887.2375826024465,888.9684180930545,891.0327687255717,893.8188224184939,897.3011542749686,899.221294504649,898.1554195127239,900.9537510141148,901.2097209138475,906.0197659278028,907.2994214955464,913.5470969626307,917.6957136855402,917.45908083856,922.8068131980796,923.4583708578344,925.9387020229036,923.4695993088676,920.9300340122347,922.6449588161859,918.8210480451297,922.27771977036,923.9405056064645,932.1444934227528,940.119562148942,946.0531720687372,948.7823550689317,948.0895904842812,949.3125048496175,950.2232275422326,948.797929464287,947.45801491841,949.5989725452454,953.6917155693466,957.8253255847484,964.0970817434693,972.602117362698,981.7713467029031,985.0007211422529,984.5256187584423,982.2992562489737,981.689687657536,983.02218647247,986.5501316027795,988.9216105382393,992.1736220119803,999.6626105586247,1006.4915424475286,1016.656326204377,1021.3295091580039,1028.461072393413,1031.9504725262652,1030.5104979645807,1025.5646338729791,1020.1840994968121,1020.3522263978199,1022.5821078244275,1028.4880807528746,1036.624745979241,1050.0082258421508,1064.808617358466,1085.4582868248572,1100.7326622217458,1110.6535833207156,1111.2634045591092,1114.4346885977386,1118.5579148292863,1122.981226535278,1122.1797577249815,1129.3602081976373,1139.9743521888906,1162.5755586016173,1180.0566088383016,1196.5523100359478,1208.0555935797233,1214.413941903345,1217.7811952016416,1215.5963531282976,1215.667109846583,1221.818888164079,1233.0210908619836,1241.8656501055439,1250.4731593229944
394415,60,"Bridgeport, CT",msa,CT,1902.3386367518065,1898.4894756668468,1923.768034589685,1930.9955128032498,1952.6681791263663,1947.6387225358485,1956.5405032986628,1938.4864042258066,1930.962008047673,1916.8804915447258,1926.2619796732592,1934.1859532779797,1947.3350661240174,1946.9529479096316,1954.2784692613318,1954.915356351699,1969.0925162851531,1973.0994177922548,1967.1907574608738,1963.8016355109926,1944.564145249744,1925.4487363542994,1923.887827353828,1958.4535827461405,1982.9066648973676,1992.707724173904,1998.3266380738296,2013.2572022969964,2023.1915228774747,2017.2310808228524,2013.1558457415035,2008.5480490015216,1999.5447198805032,1994.5176233593038,1994.265022503105,1996.235592999012,2016.3205875529188,2029.426634622059,2049.6489595658745,2062.5275715966677,2070.6468087702606,2069.990426510819,2065.833865220973,2062.336532387844,2065.004760632332,2062.5071979753243,2073.564296601045,2076.915666794732,2080.8792540440886,2090.470387421623,2103.342844220975,2120.720676717875,2118.4593205443925,2125.3101367086947,2134.3057531158283,2141.3186005279563,2126.651675115343,2117.347714323014,2103.512639573868,2127.0092821151025,2135.464869811397,2152.344195305195,2159.1071003225597,2179.6518050312566,2197.7201261007613,2207.803689823921,2211.607002757467,2231.0290311730173,2234.8215003471432,2235.937669253924,2234.0159439777417,2245.226602492157,2271.8428034355375,2310.8262198295515,2365.6770143551753,2409.004103178855,2441.1107506004573,2456.7901938462064,2467.98393960494,2460.05797636762,2457.2091289701657,2448.8164155452655,2463.0915631087482,2475.5256929135567,2510.107500586182,2555.589301653099,2612.6081937065555,2668.166179530657,2687.91720842048,2695.365054068148,2680.623640038778,2677.5246898964633,2651.799369462031,2638.0303574850204,2650.464805555516,2655.9351260651683,2676.318810631421
394653,61,"Greenville, SC",msa,SC,977.8079995088125,989.6494380059339,1006.4610289049465,1016.4084654011358,1017.3630891753766,1018.2732549188905,1017.0621828281757,1017.2252093689436,1018.0953101805226,1017.0025843655054,1025.222326571887,1029.7359315394528,1040.285314813286,1058.3359726359643,1070.7645706265291,1077.7238844847022,1068.1439834255928,1066.1746089375256,1068.9527503687375,1065.1655732937124,1056.633720423406,1052.0726485940518,1051.099044437147,1058.569162085935,1067.7210543896465,1080.4537391085798,1091.8748239627503,1095.8513366383565,1101.1955384281557,1102.5552959893816,1097.3873325254137,1089.3301555455535,1083.5898268389042,1084.6244857182649,1093.590845342219,1099.2911783671161,1109.665142341965,1117.8654531486216,1129.371790328981,1134.730847466476,1142.4229970314284,1142.0526115416249,1145.0446897931954,1141.8836103013657,1148.3015330972892,1148.4896584312698,1152.8390659752952,1155.9736662619669,1157.3404718578727,1163.2989257177185,1174.329239195112,1190.0652148586491,1195.4319497407444,1188.8811671693445,1190.8608120942881,1189.1564470052951,1192.4809009550722,1191.6564278129022,1193.6258651159583,1204.3828917449441,1213.0223139667858,1217.219483469729,1207.4317505633508,1198.5826489619135,1195.5029101353396,1202.05452191464,1205.6425160135113,1214.7956922711621,1217.8916282002672,1227.1779333794095,1235.8454509754197,1241.868848451534,1252.470751402548,1267.066916944693,1295.3528049556403,1323.2327584661377,1357.2866448383777,1380.5549927693,1393.9750387224717,1401.1737487623686,1409.376237024197,1411.2475585785596,1412.93956597493,1413.5576776987964,1432.1781092290726,1446.1307244111833,1466.2625470954579,1488.6460745126683,1532.5318189434497,1556.0688065758602,1554.416444452201,1531.1183408256868,1515.707493632099,1514.6840928050083,1516.3117074476866,1532.455183922191,1539.3706843891314
394312,62,"Albuquerque, NM",msa,NM,919.4993248452488,925.0397735654014,938.5306166776394,943.129953082152,945.2785272403896,946.7432485536306,946.2079224273225,945.0427651656228,939.696157727373,939.654983171012,940.9055315320697,945.8800824916653,950.0470144581554,956.8341851906522,959.4418709185321,964.2517847580023,964.3556018203031,968.9274298364588,966.159122315473,962.1109101268082,959.6927103447397,958.6596666154273,961.4952148432093,968.2507859244139,976.526494605839,983.9746355256054,987.8393033721687,992.1764062964379,994.9173978964021,995.8060376460834,992.6834242955362,991.325612764663,988.8499422812046,989.003826158164,992.1564176543428,995.2877505344962,1004.1081017552391,1009.4209826074085,1014.4430942344202,1017.8486079958714,1023.9569047188841,1030.0486260053287,1028.6019187750676,1025.865931715804,1021.6804087326858,1024.0755278879644,1025.792472063719,1031.4799943597554,1038.2960894820635,1044.624090337706,1053.988397929579,1063.025941366976,1075.1931920164484,1078.756676017341,1081.939780165988,1079.2808218889293,1080.144662131615,1077.8122185810525,1081.5510308888267,1087.1728204910328,1095.4995520809798,1094.0932836668096,1088.5600800044804,1097.4187810934686,1115.803942046858,1136.3791550766266,1151.1118620136815,1158.7914219716954,1164.6368851449056,1160.4516112141741,1165.0272677309315,1176.6714046800137,1194.1442706401342,1215.426878690061,1239.0664212882232,1269.3966639727396,1301.2562233378023,1340.300775540762,1365.9534314371354,1375.6841513701502,1370.9505037757187,1377.149789165353,1380.6085930465808,1392.6068090463275,1399.490226635444,1418.190286385707,1444.8486421229375,1466.753198505227,1489.6434876467572,1493.0809483028265,1500.0972600579078,1505.6172718504404,1515.3607688407885,1514.6139358540308,1519.5835201453997,1503.9102280664379,1515.7945567964896
