RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28
394492,32,"Columbus, OH",msa,OH,138600.0,142967.0,144750.0,144083.0,143717.0,140467.0,137117.0,131583.0,130250.0,135100.0,137667.0,140167.0,138667.0,139833.0,140500.0,141567.0,141733.0,141067.0,138000.0,136167.0,132667.0,134000.0,137500.0,140667.0,142067.0,143700.0,146533.0,148467.0,148817.0,146317.0,143650.0,140667.0,143967.0,143300.0,142633.0,138500.0,142500.0,144833.0,150417.0,151067.0,150733.0,144761.0,139778.0,139444.0,137667.0,135317.0,129650.0,129650.0,132500.0,136483.0,141650.0,148150.0,151500.0,150000.0,142417.0,137417.0,137083.0,134833.0,132750.0,130750.0,134583.0,141083.0,149417.0,157417.0,159667.0,156333.0,150375.0,147042.0,142817.0,139942.0,134942.0,136500.0,140517.0,147983.0,153983.0,156800.0,157650.0,154817.0,151817.0,148967.0,146800.0,144467.0,144333.0,146000.0,147833.0,155167.0,162167.0,167623.0,168256.0,166089.0,164117.0,160283.0,156283.0,153847.0,153547.0,156047.0,159817.0,163983.0,167317.0,170333.0,170333.0,170000.0,168000.0,166333.0,163333.0,161667.0,159333.0,161650.0,165650.0,174650.0,180723.0,183390.0,181723.0,177650.0,177600.0,175433.0,177783.0,175833.0,177167.0,178167.0,181733.0,186900.0,194233.0,198667.0,197633.0,191800.0,187467.0,185185.0,182652.0,179318.0,179483.0,182517.0,190183.0,199000.0,207667.0,211667.0,208333.0,202867.0,196467.0,193800.0,190900.0,192300.0,193300.0,200083.0,206417.0,213083.0,214667.0,220833.0,225833.0,228167.0,225667.0,223333.0,223667.0,220333.0,214000.0,214333.0,222667.0,237967.0,249967.0,256633.0,261667.0,260000.0,256667.0,250667.0,249667.0,248000.0,249000.0,251167.0,259833.0,274833.0,290333.0,298300.0,294300.0,285967.0,279333.0,276667.0,271667.0,263333.0,261667.0
394705,34,"Indianapolis, IN",msa,IN,116150.0,120450.0,124433.0,127770.0,127770.0,123440.0,120603.0,116270.0,113967.0,106300.0,100733.0,99900.0,104667.0,114600.0,119567.0,124800.0,124800.0,124967.0,121967.0,118633.0,116833.0,110833.0,106833.0,107667.0,115667.0,124667.0,127583.0,126917.0,124417.0,123167.0,122500.0,121958.0,121892.0,117558.0,115267.0,111667.0,116417.0,118583.0,122917.0,125833.0,126833.0,124500.0,121167.0,120000.0,118333.0,115000.0,109833.0,110667.0,115667.0,123833.0,130633.0,131967.0,132300.0,125967.0,123967.0,121467.0,122667.0,118333.0,114133.0,112758.0,117592.0,124458.0,130967.0,136133.0,137967.0,134950.0,131617.0,127950.0,129667.0,126000.0,125000.0,122167.0,125833.0,130167.0,136333.0,141667.0,145000.0,143667.0,141000.0,137667.0,135667.0,131333.0,127983.0,129983.0,136650.0,145333.0,151583.0,154917.0,154550.0,150967.0,144967.0,141333.0,138667.0,136333.0,135000.0,136667.0,142667.0,150667.0,154767.0,158433.0,156750.0,155883.0,152883.0,151233.0,149333.0,146167.0,143833.0,145500.0,150667.0,158333.0,163633.0,167300.0,166800.0,163133.0,161367.0,161833.0,162533.0,160300.0,158000.0,161037.0,167370.0,174703.0,181333.0,184333.0,183000.0,178000.0,174667.0,174333.0,174333.0,171667.0,168333.0,169667.0,174667.0,182967.0,189933.0,195600.0,197300.0,192333.0,189967.0,185550.0,184717.0,179083.0,178500.0,182567.0,191567.0,201350.0,206783.0,211783.0,215667.0,218633.0,218633.0,216717.0,213417.0,208417.0,205000.0,205317.0,213150.0,224783.0,236133.0,244633.0,246333.0,244667.0,244333.0,244333.0,245167.0,238167.0,233167.0,235450.0,244817.0,260833.0,272717.0,282683.0,280667.0,274637.0,267953.0,260620.0,254983.0,246667.0,248333.0
394475,35,"Cleveland, OH",msa,OH,128967.0,129667.0,132000.0,132333.0,132967.0,129967.0,127467.0,122733.0,121550.0,120367.0,120467.0,119300.0,121650.0,121650.0,124667.0,122967.0,123633.0,121967.0,121541.0,119541.0,115541.0,115467.0,116133.0,120800.0,120667.0,122967.0,124967.0,127833.0,129533.0,127867.0,127333.0,125333.0,123667.0,121667.0,117900.0,116233.0,116567.0,120667.0,126000.0,127550.0,129217.0,126883.0,124667.0,121333.0,117833.0,114500.0,110083.0,108917.0,113500.0,118583.0,125883.0,128633.0,132867.0,129850.0,127183.0,121617.0,119667.0,116667.0,116667.0,117667.0,119833.0,124575.0,131242.0,136408.0,136167.0,134317.0,128983.0,123817.0,116667.0,113000.0,107667.0,110000.0,113583.0,121583.0,126583.0,129867.0,131617.0,128183.0,125983.0,122900.0,121350.0,116284.0,112284.0,113268.0,118000.0,125267.0,130767.0,135967.0,137700.0,134533.0,131633.0,126633.0,124633.0,120000.0,120000.0,118617.0,123250.0,128250.0,136967.0,140333.0,140333.0,136667.0,132333.0,130367.0,128033.0,125700.0,126000.0,125333.0,129833.0,134800.0,142667.0,146500.0,145200.0,142667.0,141000.0,142000.0,140337.0,137004.0,133504.0,132833.0,137833.0,141667.0,148000.0,149333.0,151000.0,149667.0,146333.0,143000.0,138667.0,138967.0,137300.0,139950.0,142650.0,150650.0,158167.0,162992.0,162658.0,158325.0,154608.0,151608.0,148442.0,147167.0,147133.0,150433.0,156233.0,161600.0,166300.0,169000.0,172333.0,174300.0,174300.0,170967.0,169333.0,165000.0,163300.0,161450.0,164783.0,171450.0,179967.0,187883.0,192823.0,189490.0,185590.0,181350.0,179868.0,177168.0,174835.0,177650.0,183000.0,192500.0,203167.0,210500.0,212667.0,207000.0,200667.0,192366.0,187666.0,181666.0,179300.0
395059,36,"San Jose, CA",msa,CA,696667.0,700000.0,691833.0,676833.0,648500.0,621667.0,592167.0,558833.0,527000.0,493167.0,481167.0,463000.0,477250.0,493417.0,526250.0,542000.0,543583.0,530750.0,521917.0,516167.0,519000.0,502000.0,488667.0,492500.0,511667.0,538333.0,542333.0,552333.0,547333.0,543333.0,538333.0,530000.0,523333.0,495667.0,479000.0,480667.0,499125.0,517458.0,529125.0,536167.0,534500.0,515000.0,492167.0,481333.0,469167.0,455833.0,443333.0,456667.0,493333.0,528333.0,556667.0,570333.0,580333.0,573667.0,565667.0,565667.0,559000.0,556667.0,553333.0,577250.0,620583.0,658917.0,682333.0,680667.0,672333.0,663333.0,661000.0,661000.0,654333.0,640000.0,641333.0,663667.0,705333.0,729667.0,745667.0,737333.0,733000.0,721333.0,721750.0,720417.0,717083.0,697750.0,696083.0,718917.0,759167.0,795833.0,817333.0,834333.0,836167.0,820167.0,805167.0,795000.0,795000.0,775000.0,768500.0,780167.0,828500.0,868333.0,879333.0,877667.0,856000.0,846667.0,838333.0,839333.0,829333.0,817667.0,820000.0,858333.0,899333.0,934333.0,952667.0,956667.0,950000.0,951667.0,968333.0,1008333.0,1050000.0,1041667.0,1076667.0,1121667.0,1196667.0,1215750.0,1204083.0,1177417.0,1160000.0,1125070.0,1126737.0,1090070.0,1058333.0,1015500.0,1009667.0,1043000.0,1077500.0,1115000.0,1131667.0,1131667.0,1096667.0,1058333.0,1041667.0,1051667.0,1048333.0,1015167.0,1027333.0,1059000.0,1125500.0,1143333.0,1153333.0,1155000.0,1158333.0,1158333.0,1173333.0,1173333.0,1170000.0,1148333.0,1151667.0,1194667.0,1253000.0,1299667.0,1326667.0,1326667.0,1326667.0,1306500.0,1313167.0,1323167.0,1335000.0,1306667.0,1323000.0,1385500.0,1487167.0,1525333.0,1509500.0,1456167.0,1401667.0,1353333.0,1332167.0,1315667.0,1294000.0,1268500.0,1235000.0
394902,37,"Nashville, TN",msa,TN,153133.0,156467.0,161433.0,162900.0,161233.0,156300.0,152333.0,150633.0,148300.0,148967.0,150066.0,152966.0,152633.0,153233.0,157000.0,160667.0,160633.0,155600.0,151433.0,148550.0,148583.0,147083.0,147500.0,148833.0,150467.0,153800.0,158467.0,165417.0,168917.0,166583.0,162633.0,155789.0,153789.0,152856.0,150367.0,149033.0,150050.0,155050.0,161050.0,165500.0,169833.0,163500.0,155633.0,148883.0,149633.0,151333.0,152083.0,152500.0,154333.0,160970.0,168103.0,173270.0,171633.0,166667.0,161767.0,159967.0,159633.0,157867.0,158333.0,157984.0,163617.0,169751.0,178767.0,182467.0,181000.0,175000.0,170667.0,167333.0,167242.0,163908.0,163908.0,163333.0,166667.0,171633.0,180600.0,186267.0,187300.0,181667.0,177317.0,174650.0,175617.0,174883.0,176517.0,177217.0,180633.0,187333.0,195667.0,201633.0,200967.0,197600.0,194300.0,191967.0,190408.0,190408.0,190075.0,191850.0,196517.0,206067.0,215883.0,222883.0,223333.0,220967.0,220330.0,217647.0,217014.0,214817.0,215667.0,218667.0,223167.0,230000.0,237783.0,244450.0,247450.0,245569.0,241569.0,241903.0,242500.0,242167.0,242417.0,244250.0,251917.0,258000.0,266333.0,269667.0,270917.0,262667.0,259333.0,256083.0,259333.0,258167.0,257495.0,259162.0,264662.0,274333.0,284333.0,289333.0,291000.0,286000.0,283300.0,281600.0,284933.0,283300.0,281333.0,281300.0,287967.0,292300.0,295633.0,302300.0,309967.0,313267.0,314267.0,314267.0,316000.0,311750.0,312133.0,315466.0,326383.0,339333.0,354333.0,368300.0,376633.0,378550.0,383583.0,386467.0,392883.0,389550.0,393333.0,401200.0,419533.0,437867.0,448333.0,450000.0,440667.0,430667.0,419000.0,408633.0,403633.0,395300.0,395268.0
395194,38,"Virginia Beach, VA",msa,VA,216333.0,219333.0,222667.0,225967.0,227967.0,222467.0,216500.0,213167.0,211000.0,210333.0,208667.0,212000.0,215917.0,220917.0,225550.0,227133.0,227450.0,224150.0,220317.0,213333.0,210000.0,210333.0,213083.0,215750.0,215417.0,217667.0,220000.0,226667.0,229967.0,229967.0,224933.0,222933.0,222311.0,222011.0,215711.0,209667.0,207835.0,209502.0,214502.0,216667.0,219917.0,218250.0,208250.0,201417.0,197083.0,197083.0,195650.0,194983.0,200567.0,208030.0,214697.0,219113.0,219280.0,219280.0,217280.0,214667.0,211083.0,209083.0,204667.0,204917.0,205600.0,213017.0,221350.0,226417.0,228383.0,220050.0,214717.0,209417.0,206050.0,201633.0,197300.0,199000.0,205333.0,212083.0,219917.0,223250.0,224500.0,220000.0,214967.0,213300.0,211600.0,209133.0,206800.0,208483.0,212817.0,219483.0,223500.0,230667.0,231333.0,229967.0,220967.0,214967.0,213900.0,215550.0,216217.0,215983.0,220967.0,226300.0,232967.0,234817.0,234783.0,229802.0,227135.0,225502.0,225817.0,224167.0,224133.0,224133.0,227717.0,230417.0,238417.0,240633.0,240967.0,234300.0,231000.0,229567.0,228900.0,227233.0,228000.0,230667.0,232300.0,235883.0,240217.0,244417.0,241833.0,237500.0,235917.0,235883.0,232550.0,226617.0,224983.0,226650.0,234500.0,241167.0,248000.0,252750.0,253417.0,251917.0,245567.0,241533.0,238867.0,237633.0,237483.0,241450.0,246450.0,254967.0,258333.0,266667.0,268333.0,273000.0,271300.0,272967.0,271633.0,268333.0,262667.0,262667.0,268667.0,278000.0,286333.0,292000.0,293333.0,290000.0,286000.0,284333.0,283333.0,282333.0,280667.0,283667.0,292833.0,306833.0,314917.0,317417.0,311750.0,306667.0,301667.0,298750.0,297083.0,297050.0,299967.0
395005,39,"Providence, RI",msa,RI,250000.0,249333.0,252333.0,252333.0,249667.0,242167.0,236667.0,230167.0,226000.0,218167.0,213167.0,211833.0,212750.0,214250.0,218417.0,221667.0,225333.0,222800.0,219967.0,213717.0,208750.0,207417.0,208333.0,208333.0,209333.0,209333.0,214667.0,220333.0,226667.0,227233.0,223233.0,216900.0,213333.0,212333.0,210667.0,208317.0,199983.0,201483.0,206917.0,215250.0,213750.0,211483.0,204817.0,201247.0,193097.0,191431.0,186667.0,186667.0,186667.0,193333.0,201667.0,210000.0,213333.0,206667.0,200083.0,198417.0,200083.0,197967.0,194633.0,193300.0,195667.0,202333.0,213667.0,221667.0,224667.0,219667.0,214667.0,210000.0,206333.0,206333.0,202000.0,202333.0,203333.0,209333.0,218500.0,224167.0,225833.0,220917.0,220917.0,220583.0,218333.0,216667.0,210333.0,211667.0,208333.0,218000.0,227333.0,237333.0,241000.0,236667.0,233000.0,228667.0,227333.0,227667.0,225333.0,226333.0,228000.0,234667.0,241667.0,249904.0,253238.0,251571.0,245000.0,245000.0,241667.0,240000.0,234983.0,234617.0,239617.0,245300.0,255667.0,262300.0,265883.0,265883.0,261250.0,261250.0,257917.0,255883.0,251633.0,253733.0,258433.0,265767.0,273667.0,279000.0,279715.0,276048.0,272715.0,271300.0,268300.0,263550.0,258250.0,259917.0,266667.0,278667.0,288000.0,295967.0,297633.0,296633.0,291667.0,290000.0,285833.0,285833.0,280833.0,286333.0,293000.0,301333.0,304333.0,309333.0,320333.0,327667.0,331000.0,330000.0,328333.0,325000.0,320000.0,320000.0,328333.0,340000.0,354333.0,361333.0,371333.0,373667.0,374967.0,369967.0,367300.0,363500.0,361833.0,361167.0,368333.0,383333.0,399000.0,407333.0,405667.0,401667.0,399667.0,399000.0,392333.0,387192.0,381192.0
394714,40,"Jacksonville, FL",msa,FL,181750.0,185750.0,188000.0,192667.0,193000.0,191300.0,185967.0,180967.0,174333.0,171483.0,172483.0,172483.0,169833.0,167833.0,171167.0,174667.0,174833.0,168833.0,165500.0,161333.0,159000.0,158333.0,156817.0,159483.0,160317.0,161833.0,162467.0,158300.0,157300.0,155500.0,157167.0,156500.0,153333.0,149600.0,144600.0,144600.0,144667.0,149917.0,150833.0,152633.0,151467.0,147883.0,146067.0,141983.0,142317.0,137633.0,134300.0,132300.0,137333.0,145667.0,153333.0,155333.0,153533.0,147533.0,148200.0,149333.0,148667.0,151000.0,149967.0,153300.0,155633.0,162333.0,170667.0,174110.0,175744.0,173077.0,169633.0,167500.0,168483.0,165817.0,161317.0,163000.0,168333.0,178000.0,182967.0,186633.0,185300.0,179583.0,176550.0,174217.0,176600.0,174148.0,173818.0,174518.0,179003.0,185000.0,191000.0,193667.0,192000.0,186667.0,184667.0,179500.0,179833.0,177333.0,179333.0,179333.0,181833.0,188333.0,193667.0,198667.0,199333.0,194667.0,191333.0,187333.0,187600.0,183833.0,183667.0,185983.0,193050.0,201550.0,208833.0,214350.0,212683.0,208817.0,203333.0,201333.0,200833.0,201583.0,205250.0,209083.0,214983.0,219983.0,228283.0,229967.0,229967.0,223333.0,221667.0,221667.0,222000.0,218667.0,216333.0,218667.0,223667.0,229300.0,232467.0,239133.0,240833.0,241167.0,237833.0,234483.0,231650.0,229983.0,231000.0,234333.0,239333.0,242867.0,246867.0,252867.0,258333.0,262667.0,263333.0,266633.0,266633.0,263967.0,263667.0,268333.0,281000.0,291333.0,301667.0,305767.0,309883.0,311634.0,315868.0,317668.0,320917.0,317583.0,318333.0,327000.0,340333.0,353667.0,361667.0,369808.0,371475.0,363108.0,356133.0,349467.0,345167.0,339167.0,335833.0
394862,41,"Milwaukee, WI",msa,WI,182450.0,187533.0,190333.0,194667.0,196333.0,195000.0,189000.0,185083.0,181733.0,181317.0,179717.0,179233.0,181483.0,180333.0,183833.0,184000.0,187650.0,184650.0,180650.0,175833.0,173600.0,174183.0,175167.0,177367.0,174450.0,175233.0,175527.0,184827.0,192527.0,194433.0,190000.0,184367.0,178867.0,176000.0,174333.0,171783.0,168617.0,166450.0,170917.0,176708.0,179708.0,177958.0,173667.0,166500.0,165000.0,160000.0,156967.0,154467.0,159467.0,164500.0,171483.0,174817.0,182983.0,183000.0,179667.0,166317.0,157917.0,154583.0,154767.0,155500.0,158333.0,166667.0,176548.0,183714.0,187714.0,184000.0,179000.0,172667.0,169333.0,166000.0,164667.0,167000.0,168200.0,172867.0,178033.0,188000.0,192500.0,191667.0,187167.0,184333.0,184167.0,179150.0,172483.0,170317.0,176083.0,187417.0,196033.0,196950.0,201950.0,195667.0,198983.0,187733.0,186733.0,177729.0,175546.0,176713.0,182367.0,190633.0,200467.0,203833.0,206667.0,202483.0,203817.0,199483.0,191650.0,188633.0,184633.0,188317.0,192150.0,202150.0,212150.0,215500.0,218667.0,212000.0,208167.0,204967.0,205133.0,201633.0,194300.0,193800.0,200633.0,207750.0,218083.0,223417.0,228500.0,223667.0,218000.0,214800.0,210800.0,207133.0,200017.0,203683.0,213517.0,227300.0,235800.0,236600.0,238300.0,237300.0,234000.0,227333.0,221333.0,219833.0,216500.0,220167.0,225000.0,235000.0,238667.0,242917.0,248250.0,246250.0,236667.0,223000.0,214667.0,213333.0,213333.0,220800.0,230800.0,244133.0,256667.0,265000.0,268333.0,264467.0,261300.0,256300.0,251250.0,246083.0,241083.0,243333.0,250333.0,268633.0,285300.0,294967.0,293333.0,289000.0,283000.0,276333.0,267333.0,258333.0,256550.0
394935,42,"Oklahoma City, OK",msa,OK,106633.0,110300.0,115133.0,116667.0,118000.0,114667.0,112667.0,107167.0,104833.0,104833.0,107542.0,111875.0,111728.0,115187.0,117520.0,122333.0,121333.0,118833.0,114833.0,113167.0,109000.0,108333.0,109167.0,114233.0,116900.0,118400.0,119667.0,120000.0,119333.0,118667.0,116000.0,115122.0,112622.0,115289.0,115500.0,117667.0,116333.0,120667.0,123333.0,126300.0,124967.0,122633.0,120833.0,117333.0,115667.0,114833.0,116333.0,118167.0,121167.0,125833.0,129000.0,129667.0,129361.0,129028.0,129011.0,127650.0,124650.0,123333.0,122000.0,126000.0,127833.0,130167.0,132167.0,136000.0,137667.0,135000.0,131333.0,129308.0,128475.0,127808.0,128167.0,131333.0,134083.0,137983.0,141317.0,144733.0,144833.0,143333.0,141467.0,140800.0,139967.0,138333.0,137333.0,135667.0,136833.0,141167.0,147917.0,151750.0,151650.0,148567.0,146783.0,143550.0,141550.0,142333.0,141667.0,144333.0,145333.0,149333.0,151833.0,153833.0,153833.0,152333.0,150333.0,149500.0,149167.0,149167.0,150000.0,150625.0,153292.0,156375.0,159417.0,160750.0,159833.0,158167.0,154167.0,153667.0,153333.0,155167.0,155167.0,156833.0,158333.0,161967.0,163633.0,165633.0,165000.0,166000.0,166750.0,166083.0,164000.0,164083.0,166750.0,170667.0,173833.0,175500.0,181417.0,181750.0,184417.0,180667.0,180333.0,179333.0,179333.0,177750.0,177750.0,180167.0,185417.0,188750.0,191833.0,194833.0,200833.0,203333.0,204000.0,201333.0,198333.0,196008.0,195908.0,199241.0,204900.0,209050.0,214717.0,218050.0,218333.0,216000.0,214433.0,215600.0,214933.0,214833.0,215250.0,220250.0,225250.0,234333.0,239000.0,240667.0,240333.0,238467.0,239990.0,238640.0,233007.0,226483.0,221500.0
395012,43,"Raleigh, NC",msa,NC,177417.0,179750.0,185250.0,190000.0,191333.0,184500.0,182000.0,174417.0,172750.0,172083.0,175167.0,180833.0,177833.0,177667.0,175000.0,179583.0,182250.0,178917.0,175333.0,172333.0,172733.0,176233.0,173900.0,176833.0,179000.0,184667.0,193000.0,195000.0,195000.0,189083.0,186167.0,187833.0,186083.0,187333.0,184000.0,184167.0,180833.0,182917.0,187750.0,191083.0,190667.0,182083.0,177750.0,176833.0,178083.0,173750.0,170000.0,173333.0,182083.0,189750.0,192750.0,192333.0,190333.0,184500.0,181067.0,181733.0,182900.0,183000.0,178333.0,180000.0,184333.0,192000.0,195333.0,198000.0,199833.0,197417.0,196083.0,189917.0,189833.0,184500.0,184833.0,187333.0,193000.0,202333.0,207667.0,212667.0,208333.0,203750.0,198417.0,197667.0,193917.0,192417.0,190833.0,200500.0,206416.0,216416.0,223083.0,227667.0,226000.0,217000.0,213833.0,210500.0,211667.0,210167.0,211250.0,214083.0,219417.0,226667.0,235000.0,236667.0,235065.0,230065.0,228398.0,226667.0,225000.0,226667.0,226667.0,231491.0,238157.0,246491.0,251667.0,252333.0,251833.0,246500.0,244167.0,242167.0,242500.0,241167.0,245667.0,252333.0,260333.0,263333.0,267333.0,268000.0,265667.0,261250.0,255583.0,256250.0,253833.0,253167.0,251500.0,256000.0,264000.0,270667.0,276167.0,279667.0,281333.0,277833.0,275667.0,272333.0,273667.0,270000.0,272667.0,276000.0,285917.0,288250.0,288583.0,290333.0,297000.0,302667.0,306000.0,308500.0,310833.0,309833.0,310667.0,315667.0,327667.0,341000.0,357667.0,368333.0,375333.0,377000.0,380333.0,385000.0,385750.0,386167.0,384833.0,394083.0,408784.0,425117.0,438450.0,441667.0,437333.0,422083.0,411583.0,404250.0,397917.0,391750.0,390083.0
394849,44,"Memphis, TN",msa,TN,129967.0,134233.0,136567.0,138767.0,140533.0,137867.0,132816.0,128449.0,125449.0,124967.0,123477.0,125043.0,129043.0,134900.0,138667.0,142000.0,140667.0,141467.0,138300.0,136800.0,132333.0,129267.0,126133.0,127800.0,129867.0,134067.0,135067.0,134233.0,136667.0,135667.0,136333.0,132500.0,132333.0,127229.0,125562.0,124062.0,127667.0,127500.0,130033.0,130867.0,132533.0,131633.0,129967.0,129633.0,126333.0,123583.0,119583.0,122917.0,128000.0,132300.0,133633.0,134967.0,134633.0,131300.0,127600.0,123300.0,120300.0,118633.0,119633.0,119633.0,122667.0,129667.0,138000.0,146000.0,149000.0,147333.0,141333.0,138333.0,137333.0,134833.0,129167.0,130167.0,133333.0,141967.0,146933.0,151267.0,149967.0,146917.0,142083.0,138733.0,135150.0,133317.0,132333.0,134000.0,138900.0,146233.0,152567.0,154300.0,153633.0,149300.0,147000.0,144667.0,142667.0,138333.0,134975.0,136142.0,141392.0,148083.0,156583.0,161333.0,162983.0,158283.0,154917.0,153250.0,152283.0,145983.0,141150.0,140450.0,148450.0,156033.0,164400.0,169367.0,170300.0,166383.0,162750.0,161750.0,160333.0,159167.0,151500.0,151833.0,155317.0,169150.0,177150.0,183300.0,179433.0,174767.0,170633.0,169000.0,168667.0,164667.0,164667.0,165000.0,171000.0,179300.0,189267.0,196600.0,195467.0,188908.0,180408.0,178100.0,179692.0,179858.0,180250.0,181917.0,190917.0,198333.0,204967.0,209300.0,213300.0,216333.0,218000.0,218000.0,215000.0,208080.0,202163.0,203830.0,210717.0,221633.0,233300.0,241667.0,246667.0,242667.0,244150.0,245817.0,247900.0,240167.0,233467.0,232633.0,240550.0,251634.0,264384.0,270384.0,271000.0,265167.0,259167.0,251833.0,242667.0,234333.0,232167.0
395022,45,"Richmond, VA",msa,VA,202967.0,209558.0,215125.0,219808.0,221217.0,211483.0,203167.0,195167.0,196667.0,197667.0,196052.0,194385.0,193385.0,200000.0,204667.0,206325.0,202992.0,196658.0,194500.0,191650.0,192983.0,194317.0,192167.0,190500.0,191333.0,197250.0,200917.0,206917.0,211667.0,207850.0,198517.0,191183.0,189833.0,189833.0,184733.0,186567.0,187233.0,190667.0,193583.0,196583.0,200917.0,195333.0,188333.0,178200.0,178367.0,173700.0,172167.0,170500.0,179667.0,187833.0,196833.0,204000.0,204167.0,196000.0,184843.0,183835.0,184835.0,185992.0,182000.0,183167.0,186053.0,192553.0,202053.0,205833.0,209171.0,201837.0,198837.0,191045.0,193078.0,191828.0,190283.0,189583.0,191917.0,200417.0,208250.0,211833.0,213833.0,206667.0,201658.0,195225.0,197225.0,196067.0,195500.0,195500.0,198333.0,208333.0,213000.0,219550.0,218717.0,212383.0,207167.0,202150.0,204233.0,203400.0,201333.0,202583.0,207083.0,215667.0,222333.0,226667.0,227000.0,222000.0,216667.0,215667.0,212834.0,210167.0,206834.0,210667.0,217667.0,224333.0,230411.0,235377.0,235377.0,231458.0,222492.0,219492.0,221333.0,223333.0,222167.0,222167.0,228333.0,235800.0,241467.0,244800.0,244500.0,238817.0,231817.0,228817.0,227167.0,227000.0,225333.0,230375.0,238375.0,247042.0,253333.0,256442.0,258442.0,254108.0,249333.0,244667.0,246000.0,243667.0,242667.0,242667.0,251167.0,259500.0,264500.0,268333.0,270000.0,274083.0,275750.0,277417.0,276667.0,271667.0,271667.0,272000.0,279259.0,286117.0,296451.0,304192.0,309000.0,308333.0,305000.0,302333.0,300667.0,300486.0,299820.0,308153.0,320833.0,337500.0,346167.0,350333.0,348667.0,341667.0,335000.0,330000.0,328333.0,324000.0,326000.0
