RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28
394460,102,"Chattanooga, TN",msa,TN,0.9777171441564347,0.9799497487437185,0.9855072463768116,0.9881367858148045,0.9879518072289156,0.9860671888683468,0.994242414197871,0.9883294431477159,0.9851576994434137,0.9873617693522907,0.984188447886415,0.9828941394097368,0.9838630435712148,0.9822547119530212,0.9866577718478986,0.983770576851539,0.989522700814901,0.988835725677831,0.9871323529411765,0.988446153003115,0.9885714285714285,0.9875,0.9832635983263598,0.9818543963078072,0.9908467379999145,0.9846882954494709,0.9960630481502553,0.996,0.9964575415508538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0002353820881709,1.0,1.0081304347826086,1.0047846889952152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000025000125001,1.0005885815185402,1.0118632240055827,1.0042659632526831,1.0,1.0,0.9967809916827433,0.99012164423835,0.9867370272647318,0.9878419452887538,0.9792387543252595,0.9983925701018039
394871,103,"Modesto, CA",msa,CA,0.9914407294832827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.997299992702683,0.9960823375777944,0.9910714285714286,0.9930795847750865,0.9983873073782392,0.9991197183098591,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9957446808510638,1.0,1.0,1.0,1.0,1.0,1.0,1.0002667377967458,1.0016260543946465,1.0059940496353668,1.0059592928859966,1.0002441072282835,1.0023216128891037,1.0093457943925233,1.01731893837157,1.0293378441072207,1.0303030303030303,1.0363636363636364,1.0324483775811208,1.0224516612708912,1.0138017315654375,1.011630642017703,1.0086152553057366,1.010739102969046,1.000250062515629,1.010959846081749,1.021328526612658,1.0240963855421688,1.016260162601626,1.0084033613445378,1.0000267547979877,1.0,0.9952941176470588,1.0,0.9932340862188358,1.0,0.9955416633128527,1.0
394768,104,"Lancaster, PA",msa,PA,0.989468141126909,0.9947131254634121,0.9923479146783929,0.9941141848145968,0.9947826086956522,1.0,1.0,1.0,1.0,0.9902793738108246,0.9939959973315544,1.0,0.9881175734834271,0.9886363636363636,0.9845811051693405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9884414429436941,0.9968469738202967,1.0,0.9989517819706499,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0269696969696969,1.0142471771317223,1.0002765923369292,1.0,1.0,1.0,1.0,1.0,1.0,1.0
394997,105,"Portland, ME",msa,ME,0.9764108689160944,0.9944382647385984,0.9917808219178083,0.9895104895104895,0.9893956778993342,0.9956932914215093,0.9915535178980779,0.9888212505995495,0.9877469367341836,0.9894459102902374,0.9779735827062992,0.9803921568627451,0.9865041309290651,0.9771474855002242,0.9791292517006802,0.9925373134328358,1.0,1.0,1.0,1.0,0.9976689976689976,0.9871503312723522,0.9952870491182289,0.9938691683847731,0.9935798251783382,0.9966770048737261,1.0,1.0,1.0,1.0,1.0,1.0027607155415565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0156787406310435,1.0021883221124708,1.0500039375164065,1.0485714285714285,1.0387984981226532,1.018181818181818,1.0143027616774634,1.0102512213056243,1.0138927479855515,1.01244205903879,1.0225048253959563,1.0517279821627648,1.0616822429906543,1.0697415948874687,1.0648162040510127,1.037451148501411,1.021505376344086,1.000834105710687,1.0002353820881709,1.0,1.0,1.0,1.0
395245,106,"Youngstown, OH",msa,OH,0.9568038561364479,0.9554140127388535,0.9691310975609756,0.9595613433858807,0.9573529411764706,0.9698941130332477,0.9736363950529308,0.9603340292275574,0.967741935483871,0.967020023557126,0.9719626168224299,0.9583333333333334,0.9562504089511221,0.9702017062032146,0.962278675904542,0.968011201464807,0.9713617433170892,0.9699869508481949,0.9731982241034253,0.9681093394077449,0.9696048632218845,0.9681549295774647,0.9679572763684913,0.9631019387116948,0.9666666666666667,0.964381883885616,0.96875,0.9815242494226328,0.9790069609657238,0.9811465948441709,0.9962825278810409,0.9932885906040269,1.0,0.9884326200115674,0.9894597972503818,0.990990990990991,0.9829311359623308,0.9869508481948673,0.9921671018276762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9898477157360406,1.0,1.0,1.0,1.0000291666666667,1.0,1.0,1.0,1.0,0.981301247771836,0.9782608695652174,0.9739130434782609,0.9692307692307692
394770,107,"Lansing, MI",msa,MI,0.978180450099186,0.985189698123621,0.9915809167446211,1.0,1.0,1.0,1.0,1.0,1.0,0.995260663507109,0.988,0.9916287655840335,0.9748829289059174,0.9830976198689203,0.987987879662362,0.9948534667619728,1.0,1.0,1.0,1.0,1.0,1.0,0.9892857142857143,0.9863851069741595,0.9818351030077415,0.9807779146141216,0.9921992427236279,1.0,0.9938641069075851,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0060975609756098,1.025168815224064,1.0365853658536586,1.0318565580760701,1.017293997965412,1.0033351862145636,1.0005002501250626,1.0,1.0,1.0,1.0,1.0020920581668245,1.0265183917878529,1.032702262805032,1.04,1.0226767452200978,1.0007698229407236,1.0,1.0,1.0,0.9939103958242714,0.9867816632614745,1.0
394590,108,"Fayetteville, AR",msa,AR,0.9811320754716981,0.9829848020468868,0.9903753609239654,0.9899208063354932,0.9859959988568162,0.9895930895456604,0.9899928520371694,0.9866622192572827,0.9812905689194349,0.978865406006674,0.981081081081081,0.981888401339003,0.9791666666666666,0.9741496794725764,0.9850649350649351,0.9818642821959898,0.9850735071233707,0.986592984678228,0.9866257595615393,0.9862378719603784,0.9790835825855766,0.9819639278557114,0.9796643235047764,0.9815950920245399,0.9799497487437185,0.9935483870967742,0.9902008819206272,0.9974903477180173,1.0,1.0,0.9962894248608535,1.0,1.0,0.992018925509214,0.9961240310077519,1.0,1.0,1.0,1.0,1.0071177745596351,1.0,1.0167508077544425,1.0,1.0009039660665047,1.0,1.0,1.0,1.0,1.0,1.0,1.011111111111111,1.026615969581749,1.0004327463884577,1.0,1.0,1.0,1.0,1.0,0.9846153846153847,0.9847563330244054,0.9874213836477987,1.0
394589,109,"Fayetteville, NC",msa,NC,0.9852365170231998,0.9842678499394917,0.992080033347228,0.9893184925868423,0.9924868452591955,0.9956476463209714,0.9911023232822541,0.9916608756080612,0.9932785660941,0.9901193182547939,0.9922747118132991,0.9864864864864865,0.9881584320130665,0.9887005649717514,0.9897291477602359,0.9884930171002682,0.9939393939393939,1.0,0.9948978263699075,0.9910714285714286,0.9916812689170114,0.995912798953142,0.9894736842105263,0.9915070864437954,0.9917355371900827,0.9969058138507728,0.9951325040562466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0007024637039865,1.0029408743000976,1.0132456140350876,1.017833840800348,1.0212588578574406,1.0157728706624605,1.015625,1.0112698412698413,1.0072789717470112,1.0034579550883898,1.0081587267968715,1.0122448979591836,1.0227272727272727,1.0318949343339587,1.0348470131131617,1.0304876359887363,1.021551724137931,1.0101010101010102,1.000467289719626,1.0,1.0,1.0,1.0,1.0
394792,110,"Lexington, KY",msa,KY,0.9757575757575757,0.9796999117387467,0.9821028187059577,0.983529687965967,0.9911977302912054,0.9941002949852508,0.9872080088987765,0.9859154929577465,0.9838273757628597,0.9813333333333333,0.9829914957478739,0.9783132530120482,0.9754877438719359,0.9829311359623308,0.9831220623842758,0.9847288046340179,0.988949938949939,0.9884778351827063,0.9877386764398548,0.9854457246816253,0.984892612137076,0.9858467545143973,0.9811320754716981,0.984188447886415,0.9843310566492567,0.9813973669612404,0.9847288046340179,0.9899974352398051,0.9895592405294864,0.9948096885813149,1.0,0.9986527450319973,0.9950248756218906,0.9975271376719845,0.9960903201192587,0.9959167006941608,0.991262428442302,0.9903250188964474,1.0,1.0,1.000322684737012,1.0035005834305717,1.0032786885245901,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0056772100567721,1.0186247094663199,1.013953488372093,1.0,1.0,1.0,0.9964912280701754,0.9910913140311804,0.9823239243628391,0.9811465948441709,0.9824561403508771
394971,111,"Pensacola, FL",msa,FL,,,,,,,,,,,,,,,0.981920355229575,0.9962264150943396,0.9905660377358491,1.0,0.9892693771108545,1.0,1.0,0.984251968503937,0.9946428571428572,0.9837837837837838,0.9879742898610824,0.991107817710263,0.9832918223329182,0.991304347826087,1.0,0.9979995554567682,1.0,1.0,1.0,1.0,0.994413407821229,1.0,0.9919058508256511,1.0,1.0,1.0,1.012,1.0,1.0044406851342778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0046282549543204,1.0034194686591946,1.0,1.0,1.0,0.9885708585006621,0.9941084666406554,0.984716915595693,0.9809523809523809,0.9866666666666667
395068,112,"Santa Rosa, CA",msa,CA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9931714719271624,0.9879718146718146,0.9890217115533961,0.9861325115562404,0.9844415499086492,0.991123577113181,0.9938913100160167,0.9983249229044016,1.0,0.9971704378997552,0.9969179301017865,0.9949874686716792,0.9913793103448276,0.9920200967479692,0.9930915371329879,0.9906364990362713,0.9851052065180708,1.0,1.0,0.993322203672788,0.9866220735785953,0.9916924032505736,0.9984591679506933,0.9947984395318595,1.0,1.0,1.0,1.0,0.9968174481645491,1.0,1.0000510230113782,1.0141935483870967,1.0157169521952611,1.0231362725268482,1.0129870129870129,1.0111214182642754,1.001577385173077,1.0052330024056655,1.0,1.0,1.000059700017371,1.03125,1.0406386066763424,1.0518148625429553,1.0377358490566038,1.016,1.005586592178771,1.0,1.0,1.0,0.9987531172069826,0.9930915371329879,0.9880570409982175,0.9940828402366864
395019,113,"Reno, NV",msa,NV,0.9904952476238119,0.9902200488997555,1.0,0.997413164750626,1.0,1.0,1.0,0.9936507936507937,0.9895972259269138,0.9882352941176471,0.9880235226620768,0.9867133276188291,0.9836463119311974,0.9877641824249166,0.9893997062348334,0.9947195938149089,0.9974010731052985,0.9917119176907688,0.9914756480627933,0.9917355371900827,0.9951612903225806,0.9870164989148223,0.9907907272149888,0.9883036935704514,0.9867099216004326,0.9908883826879271,1.0,0.9977330769892967,0.9918319719953326,0.9937369519832986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0150216206053768,1.026264367816092,1.030254535755636,1.026840143467069,1.0217755443886096,1.012464083249204,1.0001894814461192,1.0,1.0,1.0,1.0,1.0,1.008849557522124,1.0041702679343127,1.0002189475191796,1.0,0.9951219512195122,0.9884389200748462,0.9894725177304965,0.9815485816422066,0.9793103448275862,0.9762067692861643,0.9799297086635583,0.9811616954474097
394698,114,"Huntsville, AL",msa,AL,,0.9856843676320348,0.9848888888888889,0.9897435897435898,0.9881175734834271,0.9938924086036653,0.9869956652217405,0.9861212563915267,0.984757065735154,0.9905975690091794,0.9903301100366789,0.9823828008360704,0.9912536443148688,0.9913875305623472,0.9961685823754789,1.0,1.0,1.0,1.0,0.9972170686456401,0.9955444278519411,0.9986025301559283,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0005885815185402,1.0052114095125595,1.0285714285714285,1.0273744139928902,1.0221835580687255,1.0176991150442478,1.0125,1.009023066485753,1.0033444816053512,1.0,1.0029542097488922,1.008285271067746,1.0158730158730158,1.023404255319149,1.0182743969978012,1.0134457199674591,1.0064365832614324,1.0,1.0,1.0,1.0,1.0,0.9914545454545455,0.9922680412371134
394995,115,"Port St. Lucie, FL",msa,FL,0.9694172085259488,0.9681222411592301,0.9685511053044634,0.9682207829888974,0.9672529818624849,0.9729782323147693,0.9694415173867229,0.9741969457609269,0.9656652360515021,0.9731696225557072,0.9748244089837064,0.9706160873440286,0.9689044418672037,0.96875,0.9684042037867779,0.971830985915493,0.9702565236620964,0.9689816197080957,0.9729537323060675,0.974760772379691,0.9694749694749695,0.96875,0.9717368736813012,0.9688405081621907,0.9650815932619757,0.9688581314878892,0.9737551152708561,0.9705325763719924,0.9712828621031746,0.9717868338557993,0.97675803703755,0.9789915966386554,0.9777777777777777,0.9786715047152168,0.9747398447983034,0.9774221206058874,0.9793747122475519,0.9797917942437232,0.9878419452887538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9920332738967799,0.9875758581391699,0.9818181818181818,0.9795918367346939,0.9789473684210527,0.9709196617336152,0.9729818352723747
394898,117,"Myrtle Beach, SC",msa,SC,0.9693558474046279,0.967741935483871,0.9691252144082333,0.9707927677329624,0.9702850212249848,0.9712322324299758,0.9714285714285714,0.9721980676328502,0.9698825931597754,0.9742379896380629,0.9714285714285714,0.9673115410273516,0.9655172413793104,0.9701018361463499,0.9698659196954655,0.9707306801431881,0.9714285714285714,0.9737251644005522,0.9727626459143969,0.9712230215827338,0.9739130434782609,0.96875,0.9711595055915244,0.9709677419354839,0.9684405819744166,0.9666666666666667,0.9712230215827338,0.9734513274336283,0.970225430597771,0.9722106427870999,0.9766355140186916,0.9777777777777777,0.9793103448275862,0.9792207792207792,0.9806188012784606,0.9801339801339801,0.9787234042553191,0.9788359788359788,0.9813553411974167,0.9865845793901945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9936,1.0,1.0,1.0,1.0,1.0,1.0,0.9899989793835476,0.9844006568144499,0.9796509908311151,0.9784820472582529,0.976545842217484,0.974124809741248,0.9695290858725761
395116,118,"Springfield, MO",msa,MO,0.9795918367346939,0.9799809342230696,0.9912143040905583,0.9913632640905368,0.9911634565330557,1.0,0.9928520335172696,0.9875483039931301,0.9852201960004222,0.98681218735789,0.9851742031134173,0.9822090437361009,0.977446058762052,0.9826480420594634,0.9873417721518988,0.9897600467986005,0.9946631087391594,0.995831596498541,0.991304347826087,0.9940400170285227,0.9897782218378677,0.9922420480993018,0.9882869692532943,0.9879447179716216,0.9832635983263598,0.9893909168891541,0.9940336754456462,0.9961538461538462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9984609465178915,1.0,1.0,1.0,1.0058641118614062,1.005586592178771,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000277854959711,1.0057142857142858,1.007250821467689,1.000312597686777,1.0,1.0,1.0,0.9981159039162901,0.9881167669121811,0.9823529411764705,0.9788550323176362,0.9824175824175824
395195,119,"Visalia, CA",msa,CA,1.0,0.9906421426266537,1.0,0.9979536152796726,1.0,0.9975369458128078,1.0,1.0,0.9818334981503865,0.9903508579051137,0.9803310830527313,1.0,0.9897959183673469,0.9939959973315544,0.9915966386554622,0.9983922829581994,0.9957448664211865,1.0,1.0,0.9966749638846198,0.9934907619549709,1.0,0.9918367346938776,1.0,0.9985250737463127,0.9940481461584025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0002532286654848,1.0154241645244215,1.0135135135135136,1.0294985250737463,1.0130374466800045,1.012404961984794,1.0049516464683559,1.0003334444814937,1.0025706940874035,1.000163961305132,1.0002325812685695,1.010111886758672,1.0174702471772963,1.0155408524388367,1.0002381519409382,1.0,1.0,1.0,1.0,1.0,1.0,0.9915314487602538,1.0
